,MAJOR,CLASS,YEAR,COURSE,CRN,DESCRIPTION,INSTRUCTOR,CREDIT,ENRL,CAP,TERM SCHEDULE,COMMENTS,FINAL SCHEDULE,termcode
24,CHE,SO,Y2,MA212-10,2328,Matr Alg & Sys of Diff Equatns,shibberu,4,25,25,MTRF/8/G313,Second Year Students Only,R at 8am in G317,201220
25,EE,SO,Y2,MA212-10,2328,Matr Alg & Sys of Diff Equatns,shibberu,4,25,25,MTRF/8/G313,Second Year Students Only,R at 8am in G317,201220
1,EE,SO,Y2,MA212-11,2329,Matr Alg & Sys of Diff Equatns,shibberu,4,24,25,MTRF/9/G313,Second Year Students Only,R at 8am in G310,201220
2,CS,SO,Y2,MA212-11,2329,Matr Alg & Sys of Diff Equatns,shibberu,4,24,25,MTRF/9/G313,Second Year Students Only,R at 8am in G310,201220
3,ME,SO,Y2,MA212-11,2329,Matr Alg & Sys of Diff Equatns,shibberu,4,24,25,MTRF/9/G313,Second Year Students Only,R at 8am in G310,201220
4,ME,SO,Y2,MA212-11,2329,Matr Alg & Sys of Diff Equatns,shibberu,4,24,25,MTRF/9/G313,Second Year Students Only,R at 8am in G310,201220
5,EE,SO,Y4,MA212-11,2329,Matr Alg & Sys of Diff Equatns,shibberu,4,24,25,MTRF/9/G313,Second Year Students Only,R at 8am in G310,201220
6,CHE,SO,Y2,MA212-11,2329,Matr Alg & Sys of Diff Equatns,shibberu,4,24,25,MTRF/9/G313,Second Year Students Only,R at 8am in G310,201220
7,EE,SO,Y2,MA212-11,2329,Matr Alg & Sys of Diff Equatns,shibberu,4,24,25,MTRF/9/G313,Second Year Students Only,R at 8am in G310,201220
8,ME,SO,Y2,MA212-11,2329,Matr Alg & Sys of Diff Equatns,shibberu,4,24,25,MTRF/9/G313,Second Year Students Only,R at 8am in G310,201220
9,BE,SO,Y2,MA212-11,2329,Matr Alg & Sys of Diff Equatns,shibberu,4,24,25,MTRF/9/G313,Second Year Students Only,R at 8am in G310,201220
10,ME,SO,Y2,MA212-11,2329,Matr Alg & Sys of Diff Equatns,shibberu,4,24,25,MTRF/9/G313,Second Year Students Only,R at 8am in G310,201220
11,ME,SO,Y2,MA212-11,2329,Matr Alg & Sys of Diff Equatns,shibberu,4,24,25,MTRF/9/G313,Second Year Students Only,R at 8am in G310,201220
12,BE,SO,Y2,MA212-11,2329,Matr Alg & Sys of Diff Equatns,shibberu,4,24,25,MTRF/9/G313,Second Year Students Only,R at 8am in G310,201220
13,ME,SO,Y2,MA212-11,2329,Matr Alg & Sys of Diff Equatns,shibberu,4,24,25,MTRF/9/G313,Second Year Students Only,R at 8am in G310,201220
14,BE,SO,Y2,MA212-11,2329,Matr Alg & Sys of Diff Equatns,shibberu,4,24,25,MTRF/9/G313,Second Year Students Only,R at 8am in G310,201220
15,CHE,SO,Y2,MA212-11,2329,Matr Alg & Sys of Diff Equatns,shibberu,4,24,25,MTRF/9/G313,Second Year Students Only,R at 8am in G310,201220
16,BE,JR,Y2,MA212-11,2329,Matr Alg & Sys of Diff Equatns,shibberu,4,24,25,MTRF/9/G313,Second Year Students Only,R at 8am in G310,201220
17,EE,SO,Y2,MA212-11,2329,Matr Alg & Sys of Diff Equatns,shibberu,4,24,25,MTRF/9/G313,Second Year Students Only,R at 8am in G310,201220
18,EE,SO,Y2,MA212-11,2329,Matr Alg & Sys of Diff Equatns,shibberu,4,24,25,MTRF/9/G313,Second Year Students Only,R at 8am in G310,201220
19,ME,SO,Y2,MA212-11,2329,Matr Alg & Sys of Diff Equatns,shibberu,4,24,25,MTRF/9/G313,Second Year Students Only,R at 8am in G310,201220
20,ME,SO,Y2,MA212-11,2329,Matr Alg & Sys of Diff Equatns,shibberu,4,24,25,MTRF/9/G313,Second Year Students Only,R at 8am in G310,201220
21,ME,SO,Y2,MA212-11,2329,Matr Alg & Sys of Diff Equatns,shibberu,4,24,25,MTRF/9/G313,Second Year Students Only,R at 8am in G310,201220
22,CHE,SO,Y2,MA212-11,2329,Matr Alg & Sys of Diff Equatns,shibberu,4,24,25,MTRF/9/G313,Second Year Students Only,R at 8am in G310,201220
23,CPE,SO,Y2,MA212-11,2329,Matr Alg & Sys of Diff Equatns,shibberu,4,24,25,MTRF/9/G313,Second Year Students Only,R at 8am in G310,201220
24,ME,SO,Y2,MA212-11,2329,Matr Alg & Sys of Diff Equatns,shibberu,4,24,25,MTRF/9/G313,Second Year Students Only,R at 8am in G310,201220
1,EE,SO,Y2,MA490-01,2351,Hidden Markov Models,shibberu,4,11,25,MTRF/5/G220,Crosslisted with CSSE490-01,,201220
2,PH,JR,Y2,MA490-01,2351,Hidden Markov Models,shibberu,4,11,25,MTRF/5/G220,Crosslisted with CSSE490-01,,201220
3,EE,JR,Y3,MA490-01,2351,Hidden Markov Models,shibberu,4,11,25,MTRF/5/G220,Crosslisted with CSSE490-01,,201220
4,CS/SE,JR,Y3,MA490-01,2351,Hidden Markov Models,shibberu,4,11,25,MTRF/5/G220,Crosslisted with CSSE490-01,,201220
5,SE,SR,Y4,MA490-01,2351,Hidden Markov Models,shibberu,4,11,25,MTRF/5/G220,Crosslisted with CSSE490-01,,201220
6,SE,JR,Y2,MA490-01,2351,Hidden Markov Models,shibberu,4,11,25,MTRF/5/G220,Crosslisted with CSSE490-01,,201220
7,CS,SO,Y2,MA490-01,2351,Hidden Markov Models,shibberu,4,11,25,MTRF/5/G220,Crosslisted with CSSE490-01,,201220
8,CS,SO,Y2,MA490-01,2351,Hidden Markov Models,shibberu,4,11,25,MTRF/5/G220,Crosslisted with CSSE490-01,,201220
9,CS,SO,Y2,MA490-01,2351,Hidden Markov Models,shibberu,4,11,25,MTRF/5/G220,Crosslisted with CSSE490-01,,201220
10,SE,SO,Y2,MA490-01,2351,Hidden Markov Models,shibberu,4,11,25,MTRF/5/G220,Crosslisted with CSSE490-01,,201220
11,EE,JR,Y3,MA490-01,2351,Hidden Markov Models,shibberu,4,11,25,MTRF/5/G220,Crosslisted with CSSE490-01,,201220
1,ME,SO,Y2,MA212-04,3399,Matr Alg & Sys of Diff Equatns,shibberu,4,24,28,MTRF/8/G310,Second Year Students Only,R at 1pm in G310,201230
2,ME,SO,Y2,MA212-04,3399,Matr Alg & Sys of Diff Equatns,shibberu,4,24,28,MTRF/8/G310,Second Year Students Only,R at 1pm in G310,201230
3,CE,JR,Y3,MA212-04,3399,Matr Alg & Sys of Diff Equatns,shibberu,4,24,28,MTRF/8/G310,Second Year Students Only,R at 1pm in G310,201230
4,ME,SO,Y1,MA212-04,3399,Matr Alg & Sys of Diff Equatns,shibberu,4,24,28,MTRF/8/G310,Second Year Students Only,R at 1pm in G310,201230
5,ME,SO,Y2,MA212-04,3399,Matr Alg & Sys of Diff Equatns,shibberu,4,24,28,MTRF/8/G310,Second Year Students Only,R at 1pm in G310,201230
6,CE,SO,Y2,MA212-04,3399,Matr Alg & Sys of Diff Equatns,shibberu,4,24,28,MTRF/8/G310,Second Year Students Only,R at 1pm in G310,201230
7,CE,JR,Y2,MA212-04,3399,Matr Alg & Sys of Diff Equatns,shibberu,4,24,28,MTRF/8/G310,Second Year Students Only,R at 1pm in G310,201230
8,ME,SO,Y2,MA212-04,3399,Matr Alg & Sys of Diff Equatns,shibberu,4,24,28,MTRF/8/G310,Second Year Students Only,R at 1pm in G310,201230
9,ME,SO,Y2,MA212-04,3399,Matr Alg & Sys of Diff Equatns,shibberu,4,24,28,MTRF/8/G310,Second Year Students Only,R at 1pm in G310,201230
10,CE,SO,Y2,MA212-04,3399,Matr Alg & Sys of Diff Equatns,shibberu,4,24,28,MTRF/8/G310,Second Year Students Only,R at 1pm in G310,201230
11,ME,SO,Y2,MA212-04,3399,Matr Alg & Sys of Diff Equatns,shibberu,4,24,28,MTRF/8/G310,Second Year Students Only,R at 1pm in G310,201230
12,CE,SO,Y2,MA212-04,3399,Matr Alg & Sys of Diff Equatns,shibberu,4,24,28,MTRF/8/G310,Second Year Students Only,R at 1pm in G310,201230
13,CHE,SO,Y2,MA212-04,3399,Matr Alg & Sys of Diff Equatns,shibberu,4,24,28,MTRF/8/G310,Second Year Students Only,R at 1pm in G310,201230
14,ME,SO,Y2,MA212-04,3399,Matr Alg & Sys of Diff Equatns,shibberu,4,24,28,MTRF/8/G310,Second Year Students Only,R at 1pm in G310,201230
15,ME,SO,Y2,MA212-04,3399,Matr Alg & Sys of Diff Equatns,shibberu,4,24,28,MTRF/8/G310,Second Year Students Only,R at 1pm in G310,201230
16,ME,SO,Y2,MA212-04,3399,Matr Alg & Sys of Diff Equatns,shibberu,4,24,28,MTRF/8/G310,Second Year Students Only,R at 1pm in G310,201230
17,CE,SO,Y2,MA212-04,3399,Matr Alg & Sys of Diff Equatns,shibberu,4,24,28,MTRF/8/G310,Second Year Students Only,R at 1pm in G310,201230
18,CHE,SO,Y3,MA212-04,3399,Matr Alg & Sys of Diff Equatns,shibberu,4,24,28,MTRF/8/G310,Second Year Students Only,R at 1pm in G310,201230
19,CE,SO,Y2,MA212-04,3399,Matr Alg & Sys of Diff Equatns,shibberu,4,24,28,MTRF/8/G310,Second Year Students Only,R at 1pm in G310,201230
20,CHE,SO,Y2,MA212-04,3399,Matr Alg & Sys of Diff Equatns,shibberu,4,24,28,MTRF/8/G310,Second Year Students Only,R at 1pm in G310,201230
21,ME,FR,Y1,MA212-04,3399,Matr Alg & Sys of Diff Equatns,shibberu,4,24,28,MTRF/8/G310,Second Year Students Only,R at 1pm in G310,201230
22,CE,SO,Y2,MA212-04,3399,Matr Alg & Sys of Diff Equatns,shibberu,4,24,28,MTRF/8/G310,Second Year Students Only,R at 1pm in G310,201230
23,ME,SO,Y2,MA212-04,3399,Matr Alg & Sys of Diff Equatns,shibberu,4,24,28,MTRF/8/G310,Second Year Students Only,R at 1pm in G310,201230
24,SE,SO,Y2,MA212-04,3399,Matr Alg & Sys of Diff Equatns,shibberu,4,24,28,MTRF/8/G310,Second Year Students Only,R at 1pm in G310,201230
1,ME,SO,Y2,MA212-05,3400,Matr Alg & Sys of Diff Equatns,shibberu,4,12,28,MTRF/9/G310,Second Year Students Only,R at 1pm in G308,201230
2,CHE,SO,Y2,MA212-05,3400,Matr Alg & Sys of Diff Equatns,shibberu,4,12,28,MTRF/9/G310,Second Year Students Only,R at 1pm in G308,201230
3,CS,FR,YSP,MA212-05,3400,Matr Alg & Sys of Diff Equatns,shibberu,4,12,28,MTRF/9/G310,Second Year Students Only,R at 1pm in G308,201230
4,EE,SO,Y1,MA212-05,3400,Matr Alg & Sys of Diff Equatns,shibberu,4,12,28,MTRF/9/G310,Second Year Students Only,R at 1pm in G308,201230
5,ME,SO,Y2,MA212-05,3400,Matr Alg & Sys of Diff Equatns,shibberu,4,12,28,MTRF/9/G310,Second Year Students Only,R at 1pm in G308,201230
6,CHE,SO,Y3,MA212-05,3400,Matr Alg & Sys of Diff Equatns,shibberu,4,12,28,MTRF/9/G310,Second Year Students Only,R at 1pm in G308,201230
7,CHE,SO,Y2,MA212-05,3400,Matr Alg & Sys of Diff Equatns,shibberu,4,12,28,MTRF/9/G310,Second Year Students Only,R at 1pm in G308,201230
8,ME,SO,Y2,MA212-05,3400,Matr Alg & Sys of Diff Equatns,shibberu,4,12,28,MTRF/9/G310,Second Year Students Only,R at 1pm in G308,201230
9,BE,SO,Y2,MA212-05,3400,Matr Alg & Sys of Diff Equatns,shibberu,4,12,28,MTRF/9/G310,Second Year Students Only,R at 1pm in G308,201230
10,EE,SO,Y2,MA212-05,3400,Matr Alg & Sys of Diff Equatns,shibberu,4,12,28,MTRF/9/G310,Second Year Students Only,R at 1pm in G308,201230
11,EE,SO,Y2,MA212-05,3400,Matr Alg & Sys of Diff Equatns,shibberu,4,12,28,MTRF/9/G310,Second Year Students Only,R at 1pm in G308,201230
12,SE,SO,Y2,MA212-05,3400,Matr Alg & Sys of Diff Equatns,shibberu,4,12,28,MTRF/9/G310,Second Year Students Only,R at 1pm in G308,201230
1,EE,FR,Y1,MA111-06,1219,Calculus I,shibberu,5,27,28,MTWRF/1/G221,,R at 8am in G219,201310
2,BE,FR,Y1,MA111-06,1219,Calculus I,shibberu,5,27,28,MTWRF/1/G221,,R at 8am in G219,201310
3,CE,FR,Y1,MA111-06,1219,Calculus I,shibberu,5,27,28,MTWRF/1/G221,,R at 8am in G219,201310
4,CS,FR,Y1,MA111-06,1219,Calculus I,shibberu,5,27,28,MTWRF/1/G221,,R at 8am in G219,201310
5,ME,FR,Y1,MA111-06,1219,Calculus I,shibberu,5,27,28,MTWRF/1/G221,,R at 8am in G219,201310
6,BE,FR,Y1,MA111-06,1219,Calculus I,shibberu,5,27,28,MTWRF/1/G221,,R at 8am in G219,201310
7,ME,FR,Y1,MA111-06,1219,Calculus I,shibberu,5,27,28,MTWRF/1/G221,,R at 8am in G219,201310
8,ME,FR,Y1,MA111-06,1219,Calculus I,shibberu,5,27,28,MTWRF/1/G221,,R at 8am in G219,201310
9,ME,FR,Y1,MA111-06,1219,Calculus I,shibberu,5,27,28,MTWRF/1/G221,,R at 8am in G219,201310
10,0000,FR,Y1,MA111-06,1219,Calculus I,shibberu,5,27,28,MTWRF/1/G221,,R at 8am in G219,201310
11,BE,FR,Y1,MA111-06,1219,Calculus I,shibberu,5,27,28,MTWRF/1/G221,,R at 8am in G219,201310
12,CHE,FR,Y1,MA111-06,1219,Calculus I,shibberu,5,27,28,MTWRF/1/G221,,R at 8am in G219,201310
13,CHE,FR,Y1,MA111-06,1219,Calculus I,shibberu,5,27,28,MTWRF/1/G221,,R at 8am in G219,201310
14,ME,FR,Y1,MA111-06,1219,Calculus I,shibberu,5,27,28,MTWRF/1/G221,,R at 8am in G219,201310
15,OE,FR,Y1,MA111-06,1219,Calculus I,shibberu,5,27,28,MTWRF/1/G221,,R at 8am in G219,201310
16,CE,FR,Y1,MA111-06,1219,Calculus I,shibberu,5,27,28,MTWRF/1/G221,,R at 8am in G219,201310
17,ME,FR,Y1,MA111-06,1219,Calculus I,shibberu,5,27,28,MTWRF/1/G221,,R at 8am in G219,201310
18,CPE,FR,Y1,MA111-06,1219,Calculus I,shibberu,5,27,28,MTWRF/1/G221,,R at 8am in G219,201310
19,CHE,FR,Y2,MA111-06,1219,Calculus I,shibberu,5,27,28,MTWRF/1/G221,,R at 8am in G219,201310
20,ME,FR,Y1,MA111-06,1219,Calculus I,shibberu,5,27,28,MTWRF/1/G221,,R at 8am in G219,201310
21,ME,FR,Y1,MA111-06,1219,Calculus I,shibberu,5,27,28,MTWRF/1/G221,,R at 8am in G219,201310
22,BE,FR,Y1,MA111-06,1219,Calculus I,shibberu,5,27,28,MTWRF/1/G221,,R at 8am in G219,201310
23,CE,FR,Y1,MA111-06,1219,Calculus I,shibberu,5,27,28,MTWRF/1/G221,,R at 8am in G219,201310
24,CHE,FR,Y1,MA111-06,1219,Calculus I,shibberu,5,27,28,MTWRF/1/G221,,R at 8am in G219,201310
25,ME,FR,Y1,MA111-06,1219,Calculus I,shibberu,5,27,28,MTWRF/1/G221,,R at 8am in G219,201310
26,CHEM,FR,Y1,MA111-06,1219,Calculus I,shibberu,5,27,28,MTWRF/1/G221,,R at 8am in G219,201310
27,EE,FR,Y1,MA111-06,1219,Calculus I,shibberu,5,27,28,MTWRF/1/G221,,R at 8am in G219,201310
